,LotArea,OverallQual,MasVnrArea,BsmtQual,BsmtCond,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,LowQualFinSF,GrLivArea,TotRmsAbvGrd,Fireplaces,GarageCars,PoolArea,PoolQC,MiscVal,YrSold,SaleType,SaleCondition,SalePrice,Regular_or_not,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,age,relative_year_built,total_FullBath,total_HalfBath,PORCH,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12
60,13072,6,0,Gd,3.0,941,217,1158,5,0,1158,5,0,2,0,,0,2006,New,Partial,158000,1.0,0,1,0,0,1,0,0,0,2,0.9565217391304348,2,1,50,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
61,7200,5,0,TA,2.0,0,530,530,3,0,1111,6,0,1,0,,0,2007,WD,Normal,101000,1.0,0,1,0,0,0,0,0,0,11,0.34782608695652173,1,0,144,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
62,6442,8,178,Gd,4.0,24,1346,1370,5,0,1370,6,1,2,0,,0,2007,WD,Normal,202500,0.0,0,1,0,0,0,0,0,0,1,0.9710144927536232,2,0,49,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
63,10300,7,0,TA,3.0,0,576,576,4,0,1710,9,0,2,0,,0,2010,WD,Normal,140000,0.0,1,0,0,0,0,1,0,0,60,0.35507246376811596,2,0,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64,9375,7,573,Gd,3.0,739,318,1057,5,0,2034,8,0,2,0,,0,2009,WD,Normal,219500,1.0,0,1,0,0,0,0,0,0,11,0.9057971014492754,3,1,36,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
65,9591,8,344,Ex,3.0,0,1143,1143,5,0,2473,9,1,3,0,,0,2007,WD,Normal,317000,1.0,0,1,0,0,0,0,0,0,2,0.9565217391304348,2,1,151,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
66,19900,7,287,Gd,3.0,912,1035,1947,3,0,2207,7,1,2,0,,0,2010,WD,Normal,180000,1.0,0,1,1,0,0,0,0,0,21,0.7101449275362319,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
67,10665,7,167,Gd,3.0,1013,440,1453,5,0,1479,7,0,2,0,,0,2007,WD,Normal,226000,0.0,0,1,0,0,0,0,0,0,4,0.9492753623188406,3,0,29,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
68,4608,4,0,TA,3.0,0,747,747,3,0,747,4,0,1,0,,0,2010,WD,Normal,80000,1.0,0,1,0,0,0,0,0,0,60,0.5289855072463768,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
69,15593,7,0,TA,3.0,603,701,1304,3,0,2287,7,1,2,0,,0,2006,WD,Normal,225000,1.0,0,1,0,0,0,0,0,0,53,0.5869565217391305,2,0,135,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
70,13651,7,1115,Gd,3.0,1880,343,2223,5,0,2223,8,2,2,0,,0,2007,WD,Normal,244000,0.0,0,1,0,0,0,0,0,0,34,0.7318840579710145,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
71,7599,4,0,TA,3.0,565,280,845,3,0,845,4,0,2,0,,0,2007,WD,Normal,129500,1.0,0,1,0,0,0,0,0,0,1,0.7971014492753623,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
72,10141,7,40,Gd,3.0,0,832,832,4,0,1718,7,1,2,0,,0,2009,WD,Normal,185000,0.0,0,1,0,0,0,0,0,0,11,0.9130434782608695,2,1,385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
73,10200,5,104,TA,3.0,320,404,1086,4,0,1086,6,0,2,0,,0,2010,WD,Normal,144900,1.0,0,1,0,0,0,0,0,0,7,0.5942028985507246,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
74,5790,3,0,Fa,3.0,0,840,840,4,0,1605,8,0,1,0,,0,2010,WD,Normal,107400,1.0,0,1,0,0,0,0,0,0,60,0.3115942028985507,2,0,202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
75,1596,4,0,Gd,3.0,462,0,462,3,0,988,5,0,1,0,,0,2009,WD,Normal,91000,1.0,0,1,0,0,0,0,0,0,36,0.7318840579710145,2,0,101,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
76,8475,4,0,TA,3.0,228,724,952,5,0,952,4,0,1,0,,0,2008,WD,Normal,135750,0.0,0,1,0,0,0,0,0,0,52,0.6086956521739131,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
77,8635,5,0,TA,3.0,336,295,672,3,0,1285,6,0,1,0,,0,2008,WD,Normal,127000,1.0,0,1,0,0,0,0,0,0,7,0.5507246376811594,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78,10778,4,0,TA,3.0,0,1768,1768,3,0,1768,8,0,0,0,,0,2010,WD,Normal,136500,1.0,0,1,0,0,0,0,0,0,42,0.6956521739130435,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
79,10440,5,0,TA,3.0,0,440,440,4,0,1230,5,0,2,0,,0,2009,WD,Normal,110000,1.0,0,1,0,0,0,0,0,0,28,0.2753623188405797,1,1,128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
80,13000,6,576,Gd,3.0,448,448,896,3,0,2142,8,1,1,0,,0,2009,WD,Normal,193500,1.0,0,1,0,0,0,0,0,0,41,0.6956521739130435,2,1,324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
81,4500,6,443,Ex,4.0,1201,36,1237,5,0,1337,5,0,2,0,,0,2006,WD,Normal,153500,1.0,0,1,0,0,0,0,0,0,8,0.9130434782608695,3,0,199,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
82,10206,8,468,Gd,3.0,33,1530,1563,5,0,1563,6,1,3,0,,0,2008,WD,Normal,245000,1.0,0,1,0,0,0,0,0,0,1,0.9782608695652174,2,0,99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
83,8892,5,66,TA,3.0,0,1065,1065,4,0,1065,6,0,2,0,,0,2007,COD,Normal,126500,0.0,0,1,0,0,0,0,0,0,47,0.6376811594202898,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84,8530,7,22,Gd,3.0,0,384,384,4,0,1474,7,1,2,0,,700,2009,WD,Normal,168500,0.0,0,1,0,0,0,0,0,0,13,0.8913043478260869,2,1,72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
85,16059,8,284,Gd,3.0,0,1288,1288,5,0,2417,9,1,2,0,,0,2006,WD,Normal,260000,1.0,0,1,0,0,0,0,0,0,14,0.8623188405797102,2,1,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
86,11911,6,0,Gd,3.0,0,684,684,5,0,1560,6,1,2,0,,0,2009,WD,Normal,174000,0.0,0,1,0,0,0,0,0,0,4,0.9637681159420289,2,1,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
87,3951,6,76,Gd,3.0,0,612,612,5,0,1224,4,0,2,0,,0,2009,New,Partial,164500,1.0,0,1,0,0,0,0,0,0,0,0.9927536231884058,2,1,234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
88,8470,3,0,TA,2.0,0,1013,1013,3,513,1526,6,0,0,0,,0,2009,ConLD,Abnorml,85000,0.0,1,0,0,0,0,0,0,0,27,0.3115942028985507,1,0,156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
89,8070,4,0,Gd,3.0,588,402,990,5,0,990,5,0,0,0,,0,2007,WD,Normal,123600,1.0,0,1,0,0,0,0,0,0,12,0.8840579710144928,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
90,7200,4,0,,0.0,0,0,0,3,0,1040,4,0,2,0,,0,2006,WD,Normal,109900,1.0,0,1,0,0,0,0,0,0,56,0.5652173913043478,1,0,29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
91,8500,5,203,TA,3.0,600,635,1235,3,0,1235,6,0,2,0,,0,2006,WD,Abnorml,98600,1.0,0,1,0,0,0,0,0,0,45,0.644927536231884,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,13360,5,0,Gd,3.0,713,163,876,5,0,964,5,0,2,0,,0,2009,WD,Normal,163500,0.0,0,1,0,0,0,0,0,0,3,0.35507246376811596,2,0,44,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
93,7200,6,0,TA,2.0,1046,168,1214,5,0,2291,9,1,2,0,,0,2007,WD,Normal,133900,1.0,0,1,0,0,0,0,0,0,9,0.2753623188405797,2,1,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
94,9337,6,0,Gd,3.0,648,176,824,5,0,1786,7,0,2,0,,0,2007,WD,Normal,204750,0.0,0,1,0,0,0,0,0,0,10,0.9057971014492754,3,1,162,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
95,9765,6,68,Gd,4.0,310,370,680,4,0,1470,6,1,2,0,,480,2009,WD,Normal,185000,0.0,0,1,0,0,0,0,0,0,16,0.8768115942028986,2,1,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
96,10264,7,183,Gd,3.0,1162,426,1588,5,0,1588,6,0,2,0,,0,2006,WD,Normal,214000,0.0,0,1,0,0,0,0,0,0,7,0.9202898550724637,2,0,29,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
97,10921,4,48,TA,3.0,520,440,960,3,0,960,6,0,1,0,,0,2007,WD,Normal,94750,1.0,0,1,0,0,0,0,0,0,42,0.6739130434782609,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
98,10625,5,0,TA,3.0,108,350,458,2,0,835,5,0,1,0,,400,2010,COD,Abnorml,83000,1.0,0,1,0,0,0,0,0,0,60,0.34782608695652173,1,0,77,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
99,9320,4,0,TA,3.0,569,381,950,2,0,1225,6,0,0,0,,400,2010,WD,Normal,128950,0.0,0,1,0,0,0,0,0,0,51,0.6304347826086957,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100,10603,6,28,TA,3.0,1200,410,1610,4,0,1610,6,2,2,0,,0,2010,WD,Normal,205000,0.0,0,1,0,0,0,0,0,0,9,0.7608695652173914,3,0,68,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
101,9206,6,336,Gd,3.0,0,741,741,3,0,1732,7,1,2,0,,0,2010,WD,Normal,178000,1.0,0,1,0,0,0,0,0,0,25,0.8188405797101449,2,1,46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
102,7018,5,0,,0.0,0,0,0,3,0,1535,8,0,2,0,,0,2009,WD,Alloca,118964,1.0,0,1,0,0,0,0,0,0,30,0.7753623188405797,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
103,10402,7,0,Gd,3.0,0,1226,1226,5,0,1226,6,0,3,0,,0,2010,WD,Normal,198900,0.0,0,1,0,0,0,0,0,0,1,0.9927536231884058,2,0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
104,7758,7,600,TA,3.0,224,816,1040,5,0,1818,7,2,1,0,,0,2007,WD,Normal,169500,1.0,0,1,0,0,0,0,0,0,57,0.427536231884058,1,1,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
105,9375,8,768,Ex,3.0,0,1053,1053,5,0,1992,9,1,2,0,,0,2008,WD,Normal,250000,1.0,0,1,0,0,0,0,0,0,4,0.9492753623188406,2,1,45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
106,10800,4,0,Fa,3.0,0,641,641,4,0,1047,6,0,1,0,,450,2007,WD,Normal,100000,1.0,0,1,0,0,0,0,0,0,12,0.09420289855072464,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
107,6000,5,0,TA,3.0,104,516,789,5,0,789,5,0,1,0,,0,2008,WD,Partial,115000,1.0,0,1,0,0,0,0,0,0,58,0.5507246376811594,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
108,8500,5,0,TA,3.0,0,793,793,3,0,1517,7,0,0,0,,0,2007,WD,Normal,115000,1.0,0,1,0,0,0,0,0,0,2,0.34057971014492755,2,0,144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
109,11751,6,480,Gd,3.0,705,1139,1844,5,0,1844,7,1,2,0,,0,2010,COD,Normal,190000,0.0,0,1,0,0,0,0,0,0,33,0.7608695652173914,2,0,122,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9525,6,0,TA,2.0,444,550,994,4,0,1855,7,0,1,0,,0,2006,WD,Normal,136900,1.0,0,1,0,0,0,0,0,0,34,0.5942028985507246,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
111,7750,7,0,Gd,3.0,250,134,384,5,0,1430,7,1,2,0,,0,2010,WD,Normal,180000,0.0,0,1,0,0,0,0,0,0,10,0.927536231884058,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
112,9965,7,220,Ex,3.0,984,280,1264,5,0,2696,10,1,3,0,,0,2007,New,Partial,383970,1.0,0,1,0,0,0,0,0,0,0,0.9782608695652174,3,1,352,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
113,21000,6,184,Gd,3.0,35,905,1809,3,0,2259,7,2,2,0,,0,2007,COD,Abnorml,217000,1.0,0,1,0,0,0,0,0,0,54,0.5869565217391305,3,0,312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
114,7259,6,0,TA,3.0,774,104,1028,5,0,2320,9,1,1,0,,0,2007,WD,Normal,259500,0.0,0,1,0,0,0,0,0,0,5,0.5289855072463768,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
115,3230,6,1129,Gd,3.0,419,310,729,4,0,1458,5,1,2,0,,0,2007,WD,Normal,176000,1.0,0,1,0,0,0,0,0,0,8,0.9202898550724637,2,1,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
116,11616,5,116,TA,3.0,170,252,1092,3,0,1092,6,1,1,0,,0,2009,WD,Normal,139000,1.0,0,1,0,0,0,0,0,0,47,0.6521739130434783,1,1,164,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
117,8536,5,0,Gd,3.0,0,1125,1125,4,0,1125,5,0,2,0,,0,2007,New,Partial,155000,1.0,0,1,0,0,0,0,0,0,0,0.9710144927536232,1,1,64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
118,12376,7,0,Gd,3.0,1470,203,1673,4,0,3222,11,2,3,0,,0,2010,WD,Normal,320000,1.0,0,1,0,0,0,0,0,0,20,0.855072463768116,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
119,8461,6,0,Gd,3.0,0,728,728,5,0,1456,8,1,2,0,,0,2006,New,Partial,163990,1.0,0,1,0,0,0,0,0,0,0,0.9637681159420289,2,1,24,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
120,21453,6,0,TA,3.0,938,0,938,5,0,988,4,2,2,0,,0,2006,WD,Normal,180000,0.0,0,1,0,0,0,0,0,0,37,0.7028985507246377,2,0,260,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
121,6060,4,0,TA,3.0,0,732,732,4,0,1123,4,0,1,0,,0,2007,WD,Normal,100000,1.0,0,1,0,0,0,0,0,0,57,0.4855072463768116,1,0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
122,9464,6,135,TA,3.0,570,510,1080,4,0,1080,5,0,1,0,,0,2008,WD,Normal,136000,1.0,0,1,0,0,0,0,0,0,50,0.6231884057971014,1,0,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
123,7892,6,0,Gd,3.0,300,899,1199,5,0,1199,5,0,2,0,,0,2008,WD,Normal,153900,1.0,0,1,0,0,0,0,0,0,15,0.8768115942028986,2,0,63,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
